sofifa_id,short_name,overall,age,club_name,league_name,nationality_name,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure
190459,A. Hansen,74,30,Rosenborg BK,Norwegian Eliteserien,Norway,32,23,16,66,17,64
198599,M. Linnes,74,28,Galatasaray SK,Turkish Süper Lig,Norway,62,72,66,63,41,64
204612,O. Selnæs,74,25,Shenzhen FC,Chinese Super League,Norway,68,76,66,76,64,73
179551,O. Kamara,73,30,D.C. United,USA Major League Soccer,Norway,72,34,77,63,71,74
182888,H. Nordtveit,73,30,TSG Hoffenheim,German 1. Bundesliga,Norway,72,73,57,65,56,68
190549,M. Henriksen,73,27,,,Norway,75,70,65,66,60,71
210695,H. Aleesami,73,28,,,Norway,68,65,60,67,60,70
224258,K. Ajer,73,22,Celtic,Scottish Premiership,Norway,77,70,54,47,49,72
177280,T. Reginiussen,72,34,Rosenborg BK,Norwegian Eliteserien,Norway,72,73,55,42,32,72
183475,S. Grytebust,72,30,F.C. København,Danish Superliga,Norway,35,16,10,56,23,61
185427,Ø. Nyland,72,29,Aston Villa,English Premier League,Norway,26,21,13,28,25,41
187043,S. Johansen,72,29,Fulham,English Premier League,Norway,81,65,68,74,51,76
194149,F. Ulvestad,72,28,Djurgårdens IF,Swedish Allsvenskan,Norway,72,69,69,68,80,72
201877,M. Dæhli,72,25,KRC Genk,Belgian Jupiler Pro League,Norway,26,21,66,72,56,66
211365,E. Hestad,72,25,Molde FK,Norwegian Eliteserien,Norway,60,53,69,71,52,69
219466,B. Meling,72,25,Nîmes Olympique,French Ligue 1,Norway,80,68,65,67,39,70
152567,A. Tettey,71,34,Norwich City,English League Championship,Norway,80,74,54,58,47,65
188091,F. Gulbrandsen,71,27,İstanbul Başakşehir FK,Turkish Süper Lig,Norway,73,43,73,43,52,63
193422,T. Børven,71,28,Rosenborg BK,Norwegian Eliteserien,Norway,37,22,74,61,65,66
212137,A. Vindheim,71,24,AC Sparta Praha,Czech Republic Gambrinus Liga,Norway,69,65,61,65,50,66
213777,I. Fossum,71,23,Aalborg BK,Danish Superliga,Norway,63,67,68,70,42,67
231913,F. Aursnes,71,24,Molde FK,Norwegian Eliteserien,Norway,71,68,66,66,66,67
232655,S. Juklerød,71,26,Royal Antwerp FC,Belgian Jupiler Pro League,Norway,59,64,61,67,58,71
233800,F. Bjørkan,71,21,FK Bodø/Glimt,Norwegian Eliteserien,Norway,63,68,56,51,42,59
233848,J. Hauge,71,20,FK Bodø/Glimt,Norwegian Eliteserien,Norway,45,39,67,66,65,73
242162,H. Evjen,71,20,AZ Alkmaar,Holland Eredivisie,Norway,54,43,71,67,50,67
169317,T. Elyounoussi,70,32,Shonan Bellmare,Japanese J. League Division 1,Norway,59,54,76,74,65,72
183339,J. Berget,70,29,Malmö FF,Swedish Allsvenskan,Norway,71,59,68,64,71,70
185394,V. Forren,70,32,SK Brann,Norwegian Eliteserien,Norway,70,71,41,60,60,72
190491,R. Gabrielsen,70,28,Toulouse Football Club,French Ligue 2,Norway,73,70,43,40,48,53
190738,H. Nielsen,70,26,SpVgg Greuther Fürth,German 2. Bundesliga,Norway,66,43,73,70,56,71
201876,O. Omoijuanfo,70,26,Molde FK,Norwegian Eliteserien,Norway,70,54,71,61,68,72
201966,A. Søderlund,70,32,BK Häcken,Swedish Allsvenskan,Norway,82,44,73,51,65,70
201967,G. Wikheim,70,27,Al Fateh,Saudi Abdul L. Jameel League,Norway,54,42,66,64,31,65
207622,M. Bjørnbak,70,28,Molde FK,Norwegian Eliteserien,Norway,71,70,28,42,54,66
210688,A. Trondsen,70,25,Trabzonspor,Turkish Süper Lig,Norway,75,68,67,70,60,64
222227,P. Berg,70,22,FK Bodø/Glimt,Norwegian Eliteserien,Norway,61,65,66,69,52,71
223255,A. Witry,70,24,Djurgårdens IF,Swedish Allsvenskan,Norway,62,68,64,63,48,66
237566,K. Zachariassen,70,26,Rosenborg BK,Norwegian Eliteserien,Norway,74,67,70,69,59,67
186101,E. Hovland,69,31,Rosenborg BK,Norwegian Eliteserien,Norway,64,68,31,43,20,58
186267,V. Hedenstad,69,29,Rosenborg BK,Norwegian Eliteserien,Norway,67,59,58,62,45,65
190979,E. Hussain,69,27,Molde FK,Norwegian Eliteserien,Norway,74,66,68,67,61,66
201888,V. Berisha,69,26,Viking FK,Norwegian Eliteserien,Norway,81,37,68,66,66,68
205214,Z. Tripić,69,27,Göztepe SK,Turkish Süper Lig,Norway,82,35,66,64,67,68
211021,P. Bråtveit,69,24,Djurgårdens IF,Swedish Allsvenskan,Norway,19,23,20,50,15,50
213729,S. Rossbach,69,24,Odds BK,Norwegian Eliteserien,Norway,20,18,11,65,15,48
221552,S. Nilsen,69,28,IF Elfsborg,Swedish Allsvenskan,Norway,77,67,47,54,52,66
222475,M. Thorsby,69,24,U.C. Sampdoria,Italian Serie A,Norway,78,70,72,64,49,70
224874,A. Pellegrino,69,30,Kristiansund BK,Norwegian Eliteserien,Norway,45,37,70,65,64,72
227362,S. Rosted,69,25,Brøndby IF,Danish Superliga,Norway,70,68,49,50,36,61
228518,A. Hanche-Olsen,69,23,Stabæk Fotball,Norwegian Eliteserien,Norway,74,70,48,45,38,67
235320,B. Johnsen,69,28,Ulsan Hyundai FC,Korean K League 1,Norway,68,42,69,52,68,67
238516,L. Østigård,69,20,Coventry City,English League Championship,Norway,70,65,29,26,42,52
242160,M. Lode,69,27,FK Bodø/Glimt,Norwegian Eliteserien,Norway,65,69,32,44,35,60
148696,E. Ruud,68,36,Odds BK,Norwegian Eliteserien,Norway,72,66,60,67,62,68
167159,S. Hagen,68,34,Odds BK,Norwegian Eliteserien,Norway,61,71,34,46,36,68
183336,P. Helland,68,30,Rosenborg BK,Norwegian Eliteserien,Norway,64,48,70,65,69,66
184229,J. Thomassen,68,32,Sarpsborg 08 FF,Norwegian Eliteserien,Norway,77,64,53,53,50,67
185316,T. Rogne,68,30,Lech Poznań,Polish T-Mobile Ekstraklasa,Norway,65,72,34,46,42,65
187042,A. Konradsen,68,29,Rosenborg BK,Norwegian Eliteserien,Norway,73,66,68,65,57,66
198642,D. Ulvestad,68,31,Kristiansund BK,Norwegian Eliteserien,Norway,71,69,39,42,40,65
209335,K. Haugen,68,26,Molde FK,Norwegian Eliteserien,Norway,60,63,58,64,51,62
212099,S. Tronstad,68,24,Vitesse,Holland Eredivisie,Norway,65,68,55,62,62,68
215195,S. Svendsen,68,22,Odense Boldklub,Danish Superliga,Norway,57,34,69,66,63,68
219990,V. Hoff,68,24,Odds BK,Norwegian Eliteserien,Norway,57,67,64,66,47,60
221001,U. Saltnes,68,27,FK Bodø/Glimt,Norwegian Eliteserien,Norway,75,65,68,68,56,69
233400,J. Glesnes,68,26,Philadelphia Union,USA Major League Soccer,Norway,72,67,42,49,38,65
234894,E. Bohinen,68,21,Stabæk Fotball,Norwegian Eliteserien,Norway,63,69,65,68,65,65
237936,A. Dønnum,68,22,Vålerenga Fotball,Norwegian Eliteserien,Norway,68,40,65,63,44,61
240206,T. Gjertsen,68,28,Wisła Płock,Polish T-Mobile Ekstraklasa,Norway,60,51,66,66,55,64
241737,B. Risa,68,22,Odds BK,Norwegian Eliteserien,Norway,59,63,62,54,50,60
175893,P. Flo,67,31,FC Lausanne-Sport,Swiss Super League,Norway,63,62,60,68,59,66
183377,J. Nation,67,30,Vålerenga Fotball,Norwegian Eliteserien,Norway,73,65,43,42,25,68
190438,F. Berge,67,30,Odds BK,Norwegian Eliteserien,Norway,68,67,35,47,32,59
198024,Y. de Lanlay,67,28,Viking FK,Norwegian Eliteserien,Norway,45,49,67,63,50,66
198702,K. Barmen,67,26,SK Brann,Norwegian Eliteserien,Norway,68,65,69,64,60,71
200770,F. Haugen,67,28,SK Brann,Norwegian Eliteserien,Norway,68,63,66,67,61,68
202204,K. Haraldseid,67,26,Molde FK,Norwegian Eliteserien,Norway,71,63,60,60,48,58
203363,G. Valsvik,67,27,Rosenborg BK,Norwegian Eliteserien,Norway,72,68,44,43,33,54
203368,E. Andersen,67,27,Molde FK,Norwegian Eliteserien,Norway,47,31,65,67,60,62
212040,U. Jenssen,67,23,FC Nordsjælland,Danish Superliga,Norway,58,67,54,60,54,69
212938,B. Moe,67,28,FK Bodø/Glimt,Norwegian Eliteserien,Norway,68,68,37,43,38,66
214650,V. Vevatne,67,25,Viking FK,Norwegian Eliteserien,Norway,65,68,49,40,51,66
214877,H. Bjørdal,67,23,Vålerenga Fotball,Norwegian Eliteserien,Norway,58,55,61,70,48,69
228519,R. Zekhnini,67,22,FC Lausanne-Sport,Swiss Super League,Norway,40,26,62,63,53,65
229891,J. Ryerson,67,22,1. FC Union Berlin,German 1. Bundesliga,Norway,79,62,57,57,49,64
238236,O. Brynhildsen,67,21,Molde FK,Norwegian Eliteserien,Norway,60,45,60,62,57,60
240677,M. Ellingsen,67,25,Molde FK,Norwegian Eliteserien,Norway,61,66,61,65,45,69
241726,A. Pereira,67,20,PAOK,Greek Super League,Norway,61,65,58,51,38,63
242725,K. Thorstvedt,67,21,KRC Genk,Belgian Jupiler Pro League,Norway,68,47,66,67,52,65
104476,C. Grindheim,66,36,FK Haugesund,Norwegian Eliteserien,Norway,66,60,64,68,55,76
148729,I. Austbø,66,35,Viking FK,Norwegian Eliteserien,Norway,41,16,7,56,18,49
170472,J. Parr,66,31,Strømsgodset IF,Norwegian Eliteserien,Norway,60,61,61,55,53,64
184878,T. Høiland,66,31,Viking FK,Norwegian Eliteserien,Norway,85,24,64,40,71,60
186508,A. Østbø,66,29,Viking FK,Norwegian Eliteserien,Norway,27,25,16,53,23,46
188917,J. Skjelvik,66,28,Odense Boldklub,Danish Superliga,Norway,67,64,54,54,46,55
190481,M. Solheim,66,32,Stabæk Fotball,Norwegian Eliteserien,Norway,65,65,45,53,43,65
197391,L. Vilsvik,66,31,Strømsgodset IF,Norwegian Eliteserien,Norway,62,63,63,64,56,65
197954,G. Åsen,66,29,Rosenborg BK,Norwegian Eliteserien,Norway,55,63,66,69,64,66
198519,C. Aasbak,66,26,Kristiansund BK,Norwegian Eliteserien,Norway,70,65,57,63,45,63
198811,F. Jensen,66,27,Vålerenga Fotball,Norwegian Eliteserien,Norway,58,67,57,64,41,68
203426,K. Løkberg,66,28,Viking FK,Norwegian Eliteserien,Norway,70,64,62,66,46,67
204626,T. Grøgaard,66,26,SK Brann,Norwegian Eliteserien,Norway,58,64,60,65,60,64
205291,H. Stengel,66,24,Strømsgodset IF,Norwegian Eliteserien,Norway,72,64,62,65,65,68
207502,R. Kristiansen,66,32,SK Brann,Norwegian Eliteserien,Norway,63,63,59,51,48,62
209264,B. Finne,66,25,Vålerenga Fotball,Norwegian Eliteserien,Norway,49,21,62,58,58,59
222081,N. Sandberg,66,25,FK Haugesund,Norwegian Eliteserien,Norway,58,50,63,66,70,67
225266,M. Rasmussen,66,22,FC Nordsjælland,Danish Superliga,Norway,56,58,60,62,48,65
236751,A. Hopmark,66,28,Kristiansund BK,Norwegian Eliteserien,Norway,67,68,47,53,32,64
246390,S. Bjørshol,66,26,Viking FK,Norwegian Eliteserien,Norway,64,63,50,44,33,60
51694,H. Opdal,65,38,SK Brann,Norwegian Eliteserien,Norway,34,18,12,59,21,52
175941,J. Horn,65,33,Sarpsborg 08 FF,Norwegian Eliteserien,Norway,75,64,36,45,25,63
182160,E. Knudtzon,65,31,Molde FK,Norwegian Eliteserien,Norway,63,38,61,62,56,58
183499,Y. Amankwah,65,31,Stabæk Fotball,Norwegian Eliteserien,Norway,70,62,48,30,24,58
190178,N. Gunnarsson,65,29,Strømsgodset IF,Norwegian Eliteserien,Norway,68,61,56,55,40,59
190425,M. Abdellaoue,65,31,Sarpsborg 08 FF,Norwegian Eliteserien,Norway,48,42,70,43,70,68
190457,K. Tokstad,65,28,Strømsgodset IF,Norwegian Eliteserien,Norway,66,56,60,65,59,66
200369,O. Halvorsen,65,32,Sarpsborg 08 FF,Norwegian Eliteserien,Norway,70,51,64,59,71,60
202259,M. Ødegaard,65,27,Sarpsborg 08 FF,Norwegian Eliteserien,Norway,58,69,30,43,19,59
206530,M. Høibråten,65,25,FK Bodø/Glimt,Norwegian Eliteserien,Norway,75,63,30,39,40,59
206584,J. Tveita,65,27,SK Brann,Norwegian Eliteserien,Norway,63,67,58,58,40,55
213864,B. Utvik,65,24,Sarpsborg 08 FF,Norwegian Eliteserien,Norway,64,66,38,39,43,68
216730,S. Gregersen,65,25,Molde FK,Norwegian Eliteserien,Norway,77,61,44,42,45,47
221633,B. Sørmo,65,23,Kristiansund BK,Norwegian Eliteserien,Norway,59,61,51,50,47,46
222215,P. Strand,65,25,SK Brann,Norwegian Eliteserien,Norway,60,62,59,64,56,60
222472,D. Granli,65,26,Aalborg BK,Danish Superliga,Norway,61,65,53,49,46,56
222519,A. Stølås,65,31,FK Haugesund,Norwegian Eliteserien,Norway,60,59,57,67,59,58
225077,S. Fet,65,23,FK Bodø/Glimt,Norwegian Eliteserien,Norway,65,65,61,63,51,64
227810,S. Aasmundsen,65,30,Mjøndalen IF,Norwegian Eliteserien,Norway,63,59,57,68,48,61
230787,J. Lund,65,21,Rosenborg BK,Norwegian Eliteserien,Norway,24,20,11,52,21,24
233445,J. Moe,65,24,Stabæk Fotball,Norwegian Eliteserien,Norway,60,68,46,52,37,57
237935,K. Klaesson,65,19,Vålerenga Fotball,Norwegian Eliteserien,Norway,29,10,5,44,13,45
238235,H. Vetlesen,65,20,Stabæk Fotball,Norwegian Eliteserien,Norway,54,64,63,65,54,64
238303,K. Velde,65,20,FK Haugesund,Norwegian Eliteserien,Norway,60,27,61,59,53,66
238756,J. Larsen,65,20,FC Groningen,Holland Eredivisie,Norway,61,26,66,60,58,66
241913,A. Foosnæs,65,26,FK Bodø/Glimt,Norwegian Eliteserien,Norway,58,64,46,54,35,50
242623,O. Bjørtuft,65,21,Odds BK,Norwegian Eliteserien,Norway,59,66,36,44,41,62
242640,T. Christensen,65,20,Molde FK,Norwegian Eliteserien,Norway,42,21,65,66,45,65
246393,J. Furdal,65,34,Viking FK,Norwegian Eliteserien,Norway,51,36,69,67,58,73
248245,T. Pedersen,65,23,FK Haugesund,Norwegian Eliteserien,Norway,65,66,56,58,43,57
152621,J. Bjørdal,64,34,Vålerenga Fotball,Norwegian Eliteserien,Norway,70,60,44,57,34,67
167180,F. Nordkvelle,64,34,Odds BK,Norwegian Eliteserien,Norway,69,58,67,65,60,69
177912,M. Lekven,64,32,Vålerenga Fotball,Norwegian Eliteserien,Norway,72,61,62,67,43,72
182909,F. Carlsen,64,30,Aalesunds FK,Norwegian Eliteserien,Norway,80,62,55,57,38,58
183945,F. Brustad,64,31,Mjøndalen IF,Norwegian Eliteserien,Norway,50,39,60,60,38,61
184077,R. Vikstøl,64,31,Viking FK,Norwegian Eliteserien,Norway,77,64,58,55,26,66
190822,E. Johansen,64,27,Kristiansund BK,Norwegian Eliteserien,Norway,35,17,13,35,21,52
190981,M. Bakenga,64,27,Odds BK,Norwegian Eliteserien,Norway,39,49,63,49,48,57
192761,E. Jonassen,64,27,Stabæk Fotball,Norwegian Eliteserien,Norway,51,58,43,48,47,57
199141,J. Grønner,64,26,Aalesunds FK,Norwegian Eliteserien,Norway,64,63,34,51,43,56
202322,N. Næss,64,27,Sarpsborg 08 FF,Norwegian Eliteserien,Norway,64,62,49,54,51,62
208573,M. Dyngeland,64,24,IF Elfsborg,Swedish Allsvenskan,Norway,22,17,14,35,25,28
216114,I. Näsberg,64,24,Vålerenga Fotball,Norwegian Eliteserien,Norway,58,63,34,29,40,61
222168,L. Salvesen,64,24,Strømsgodset IF,Norwegian Eliteserien,Norway,64,19,65,52,56,58
228091,M. Nakkim,64,23,Mjøndalen IF,Norwegian Eliteserien,Norway,70,64,29,29,55,62
228454,M. Ofkir,64,23,Sarpsborg 08 FF,Norwegian Eliteserien,Norway,39,22,57,59,43,57
228834,E. Wichne,64,23,IK Start,Norwegian Eliteserien,Norway,62,56,53,53,45,47
228845,H. Sandvik,64,30,FK Haugesund,Norwegian Eliteserien,Norway,21,22,8,32,20,42
234066,J. Hove,64,19,Strømsgodset IF,Norwegian Eliteserien,Norway,59,55,63,63,44,67
234207,J. Kitolano,64,20,Molde FK,Norwegian Eliteserien,Norway,56,56,53,48,24,56
238091,C. Borchgrevink,64,21,Vålerenga Fotball,Norwegian Eliteserien,Norway,58,58,53,50,47,53
238263,F. Knudsen,64,23,FK Haugesund,Norwegian Eliteserien,Norway,72,64,21,26,34,58
243481,M. Pedersen,64,20,Molde FK,Norwegian Eliteserien,Norway,43,54,54,54,53,48
245537,E. Ceïde,64,18,Rosenborg BK,Norwegian Eliteserien,Norway,34,27,60,66,38,49
246548,O. Sahraoui,64,19,Vålerenga Fotball,Norwegian Eliteserien,Norway,49,44,59,66,49,69
252434,M. Mawa,64,23,Strømsgodset IF,Norwegian Eliteserien,Norway,60,24,62,60,64,60
253399,O. Edvardsen,64,21,Stabæk Fotball,Norwegian Eliteserien,Norway,62,43,58,56,50,63
255445,O. Kolskogen,64,19,SK Brann,Norwegian Eliteserien,Norway,63,66,29,31,40,57
255464,S. Nordli,64,20,Aalesunds FK,Norwegian Eliteserien,Norway,46,57,62,62,61,63
256459,J. Daland,64,20,IK Start,Norwegian Eliteserien,Norway,59,62,37,38,36,56
165447,E. Børufsen,63,32,IK Start,Norwegian Eliteserien,Norway,61,51,64,67,24,62
179537,H. Singh,63,29,Sandefjord Fotball,Norwegian Eliteserien,Norway,46,60,58,68,67,66
183768,P. Larsen,63,31,Aalesunds FK,Norwegian Eliteserien,Norway,73,64,63,62,56,62
198604,J. Nilsen,63,29,FK Haugesund,Norwegian Eliteserien,Norway,66,63,53,57,45,63
201337,T. Agdestein,63,28,Aalesunds FK,Norwegian Eliteserien,Norway,51,45,64,52,60,54
202117,M. Haakenstad,63,26,Sandefjord Fotball,Norwegian Eliteserien,Norway,67,58,51,49,29,55
202263,J. Jørgensen,63,31,IK Start,Norwegian Eliteserien,Norway,71,61,41,53,56,59
202549,I. Furu,63,26,Kristiansund BK,Norwegian Eliteserien,Norway,63,65,36,48,38,58
202551,P. Ulvestad,63,29,Kristiansund BK,Norwegian Eliteserien,Norway,69,61,52,54,46,58
205149,E. Schulze,63,27,IK Start,Norwegian Eliteserien,Norway,51,58,63,62,65,66
208577,F. Torsteinbø,63,29,Viking FK,Norwegian Eliteserien,Norway,64,53,67,65,49,68
210773,K. Skaanes,63,25,IK Start,Norwegian Eliteserien,Norway,45,42,57,58,48,62
220676,V. Bergan,63,25,IK Start,Norwegian Eliteserien,Norway,56,62,25,31,38,56
220964,M. Konradsen,63,24,FK Bodø/Glimt,Norwegian Eliteserien,Norway,55,60,58,60,48,58
221938,J. Lindseth,63,24,Sarpsborg 08 FF,Norwegian Eliteserien,Norway,61,57,58,61,52,59
227767,J. Solberg,63,31,Mjøndalen IF,Norwegian Eliteserien,Norway,71,59,58,65,44,57
228863,T. Heintz,63,21,Sarpsborg 08 FF,Norwegian Eliteserien,Norway,39,34,60,59,52,56
230836,E. Reitan,63,22,Rosenborg BK,Norwegian Eliteserien,Norway,62,57,53,45,40,54
233463,S. Skålevik,63,27,IK Start,Norwegian Eliteserien,Norway,50,18,64,54,60,61
236471,M. Kaasa,63,22,Odds BK,Norwegian Eliteserien,Norway,44,57,62,64,45,63
236750,S. Sørli,63,24,Kristiansund BK,Norwegian Eliteserien,Norway,47,54,54,54,29,59
238210,B. Bye,63,30,Kristiansund BK,Norwegian Eliteserien,Norway,39,18,66,58,63,63
242531,J. Kitolano,63,18,Odds BK,Norwegian Eliteserien,Norway,66,60,62,60,42,66
247009,V. Dragsnes,63,26,Mjøndalen IF,Norwegian Eliteserien,Norway,45,59,60,58,49,54
169159,A. Lie,62,32,Aalesunds FK,Norwegian Eliteserien,Norway,35,23,13,36,23,42
192316,G. Kongshavn,62,29,Aalesunds FK,Norwegian Eliteserien,Norway,17,16,11,37,12,49
198109,C. Anene,62,27,FC Midtjylland,Danish Superliga,Norway,29,39,54,42,38,62
201268,K. Hansen,62,25,Sandefjord Fotball,Norwegian Eliteserien,Norway,38,46,53,54,42,61
207459,O. Sveen,62,30,FK Bodø/Glimt,Norwegian Eliteserien,Norway,55,59,63,54,58,54
207460,M. Ovenstad,62,26,Mjøndalen IF,Norwegian Eliteserien,Norway,70,49,58,67,65,71
220074,R. Espejord,62,24,SC Heerenveen,Holland Eredivisie,Norway,36,17,66,45,55,62
220584,V. Myhra,62,23,Strømsgodset IF,Norwegian Eliteserien,Norway,29,25,17,42,24,42
221346,M. Samuelsen,62,23,Hull City,English League One,Norway,31,22,59,63,50,60
222216,K. Opseth,62,30,Adelaide United,Australian Hyundai A-League,Norway,50,16,61,49,59,49
222431,J. Storevik,62,23,Sandefjord Fotball,Norwegian Eliteserien,Norway,23,20,9,56,30,23
223488,M. Sætra,62,23,Strømsgodset IF,Norwegian Eliteserien,Norway,25,25,20,30,15,29
224793,B. Wembangomo,62,23,Sandefjord Fotball,Norwegian Eliteserien,Norway,63,56,45,48,40,49
228392,J. Hatlehol,62,23,Aalesunds FK,Norwegian Eliteserien,Norway,62,60,53,54,49,56
228667,E. Segberg,62,23,IK Start,Norwegian Eliteserien,Norway,66,56,53,60,57,62
231686,M. Ramsland,62,27,IK Start,Norwegian Eliteserien,Norway,82,31,64,43,56,62
232085,M. Bringaker,62,23,IK Start,Norwegian Eliteserien,Norway,64,25,59,46,51,55
232164,H. Robstad,62,29,IK Start,Norwegian Eliteserien,Norway,65,60,51,43,35,51
234639,S. Johansen,62,24,Mjøndalen IF,Norwegian Eliteserien,Norway,60,64,44,30,33,55
241422,K. Hansen,62,19,Stabæk Fotball,Norwegian Eliteserien,Norway,45,31,56,58,55,60
242040,O. Skarsem,62,21,Kristiansund BK,Norwegian Eliteserien,Norway,49,59,64,63,47,63
242090,O. Solbakken,62,21,FK Bodø/Glimt,Norwegian Eliteserien,Norway,40,34,59,53,53,54
246759,R. Hove,62,24,Viking FK,Norwegian Eliteserien,Norway,46,54,39,46,39,46
246858,N. Mickelson,62,20,Strømsgodset IF,Norwegian Eliteserien,Norway,55,58,47,42,34,46
246911,F. Sjølstad,62,26,Molde FK,Norwegian Eliteserien,Norway,63,58,60,60,46,58
252858,E. Tagseth,62,19,Rosenborg BK,Norwegian Eliteserien,Norway,58,47,59,64,49,63
254809,K. Tønnessen,62,22,IK Start,Norwegian Eliteserien,Norway,60,60,51,47,35,48
255835,L. Larsen,62,21,Mjøndalen IF,Norwegian Eliteserien,Norway,43,46,55,54,58,57
153045,O. Lie,61,32,Aalesunds FK,Norwegian Eliteserien,Norway,63,60,32,45,30,48
166879,L. Grorud,61,36,Sandefjord Fotball,Norwegian Eliteserien,Norway,77,55,38,34,37,57
185388,C. Gauseth,61,36,Mjøndalen IF,Norwegian Eliteserien,Norway,86,55,67,60,68,65
201993,A. Tveter,61,29,Sarpsborg 08 FF,Norwegian Eliteserien,Norway,61,37,52,61,55,65
202000,G. Herrem,61,32,Kalmar FF,Swedish Allsvenskan,Norway,65,38,62,34,55,51
202769,B. Stokke,61,29,Vålerenga Fotball,Norwegian Eliteserien,Norway,71,28,63,56,63,59
214679,H. Gjesdal,61,26,IK Start,Norwegian Eliteserien,Norway,55,57,38,36,34,53
222471,J. Rasheed,61,28,BK Häcken,Swedish Allsvenskan,Norway,18,20,11,32,18,39
224322,K. Haug,61,22,Vålerenga Fotball,Norwegian Eliteserien,Norway,26,17,12,30,22,31
233446,E. Brenden,61,26,Sandefjord Fotball,Norwegian Eliteserien,Norway,53,41,57,53,55,61
233466,M. Pettersen,61,21,SK Brann,Norwegian Eliteserien,Norway,16,7,6,29,18,39
233707,S. Haugen,61,22,Aalesunds FK,Norwegian Eliteserien,Norway,54,19,61,51,58,53
234365,K. Krygård,61,20,FK Haugesund,Norwegian Eliteserien,Norway,63,55,60,62,54,57
237937,F. Myhre,61,21,Vålerenga Fotball,Norwegian Eliteserien,Norway,60,59,49,62,45,61
